service_date,station,source_train,target_train,source_arr_delay,target_arr_delay,gap_minutes,source_delay_class,risk_score,risk_band
2024-09-15,JSG,15027,18189,2.0,60.0,13.0,LOW,0.529736356983162,ELEVATED
2024-09-04,ADI,19217,12947,2.0,23.0,1.0,LOW,0.5040749372973113,ELEVATED
2024-09-30,KGP,12860,12277,13.0,3.0,22.0,MODERATE,0.5093743322188063,ELEVATED
2024-09-01,ASN,13106,13005,0.0,8.0,13.0,LOW,0.5111378133027695,ELEVATED
2024-09-15,DWP,17243,17220,0.0,106.0,7.0,LOW,0.5111536182700973,ELEVATED
2024-09-12,SC,12758,12740,0.0,0.0,10.0,LOW,0.49180395456854786,MODERATE
2024-09-23,YG,17664,11013,0.0,6.0,11.0,LOW,0.5075865684223952,ELEVATED
2024-09-13,KTYM,16349,16347,0.0,0.0,10.0,LOW,0.4583472496778763,LOW
2024-09-16,KGP,12886,12827,59.0,4.0,8.0,HIGH,0.5090765037647128,ELEVATED
2024-09-17,RU,22159,12643,0.0,9.0,9.0,LOW,0.5069291426331757,ELEVATED
2024-09-12,NK,17618,1027,15.0,49.0,5.0,MODERATE,0.5033421319312283,ELEVATED
2024-09-24,USL,22867,12536,0.0,2.0,17.0,LOW,0.5075865684223952,ELEVATED
2024-09-15,TPTY,16058,12733,0.0,0.0,16.0,LOW,0.4812871662614096,MODERATE
2024-09-09,LKS,12456,14888,42.0,56.0,24.0,HIGH,0.5049122217965902,ELEVATED
2024-09-16,BJU,15028,11124,7.0,0.0,28.0,MODERATE,0.4739707447712887,MODERATE
2024-09-23,ON,12566,14217,0.0,18.0,28.0,LOW,0.506860147309481,ELEVATED
2024-09-29,JRC,12414,22402,20.0,11.0,24.0,HIGH,0.5047651857727244,ELEVATED
2024-09-19,TU,9419,12163,66.0,7.0,15.0,SEVERE,0.5136000071301916,ELEVATED
2024-09-27,RMU,12229,14207,26.0,57.0,17.0,HIGH,0.5046861078258712,ELEVATED
2024-09-10,SGP,12854,11273,15.0,48.0,15.0,MODERATE,0.5035821192261577,ELEVATED
2024-09-09,GGN,12065,20977,6.0,2.0,19.0,MODERATE,0.5042395450153772,ELEVATED
2024-09-22,AJJ,16021,22651,7.0,8.0,26.0,MODERATE,0.5036611971730109,ELEVATED
2024-09-27,PDWA,19223,19031,6.0,0.0,20.0,MODERATE,0.4715257152224138,MODERATE
2024-09-01,KYN,16331,12809,39.0,13.0,14.0,HIGH,0.504833143849737,ELEVATED
2024-09-13,DBRG,22504,15960,0.0,0.0,21.0,LOW,0.47618984268760034,MODERATE
2024-09-15,ED,6101,16160,38.0,43.0,15.0,HIGH,0.504833143849737,ELEVATED
2024-09-14,CTC,12801,18420,31.0,0.0,9.0,HIGH,0.4700905976664303,MODERATE
2024-09-07,NDPM,11071,12191,18.0,9.0,22.0,HIGH,0.5047651857727244,ELEVATED
2024-09-02,PCOI,11273,9042,10.0,2.0,17.0,MODERATE,0.5042395450153772,ELEVATED
2024-09-22,BZA,12656,12705,0.0,42.0,27.0,LOW,0.5714358750434059,HIGH
2024-09-23,PTKC,14033,12413,22.0,11.0,14.0,HIGH,0.5046861078258712,ELEVATED
2024-09-02,FAN,12992,19327,79.0,0.0,18.0,SEVERE,0.4692123562673344,LOW
2024-09-19,SA,6102,12680,0.0,20.0,3.0,LOW,0.4846268021135549,MODERATE
2024-09-19,DURG,12853,18529,0.0,0.0,8.0,LOW,0.4798255005578597,MODERATE
2024-09-07,BBS,12893,12278,6.0,3.0,9.0,MODERATE,0.5744061776177826,HIGH
2024-09-16,PSA,18047,18117,0.0,3.0,28.0,LOW,0.5075175730987005,ELEVATED
2024-09-24,DD,1435,20968,0.0,37.0,2.0,LOW,0.5069291426331757,ELEVATED
2024-09-19,ST,20902,19217,6.0,0.0,27.0,MODERATE,0.4739707447712887,MODERATE
2024-09-23,MTJ,12138,12189,83.0,41.0,8.0,SEVERE,0.5150665931296949,ELEVATED
2024-09-14,BRC,12655,12940,13.0,0.0,15.0,MODERATE,0.4365096127712901,LOW
2024-09-08,TPJ,22657,12634,0.0,14.0,19.0,LOW,0.5069291426331757,ELEVATED
2024-09-17,NFK,12042,13054,0.0,0.0,24.0,LOW,0.4755057872760171,MODERATE
2024-09-14,TRVL,16343,16349,19.0,8.0,11.0,HIGH,0.4427280592922453,LOW
2024-09-30,KTE,1663,12165,0.0,22.0,7.0,LOW,0.5069291426331757,ELEVATED
2024-09-17,BIM,22953,22930,8.0,6.0,8.0,MODERATE,0.4775815308709824,MODERATE
2024-09-11,CNB,14109,14117,0.0,106.0,6.0,LOW,0.5219559645528956,ELEVATED
2024-09-05,ST,14708,19007,2.0,0.0,6.0,LOW,0.4757233009977858,MODERATE
2024-09-13,JUC,12926,15708,17.0,12.0,17.0,HIGH,0.5046861078258712,ELEVATED
2024-09-04,VGLJ,22692,22467,2.0,0.0,8.0,LOW,0.4893853829031357,MODERATE
2024-09-21,CBE,22610,20644,0.0,2.0,2.0,LOW,0.5090537898782463,ELEVATED
2024-09-07,TPJ,20636,7355,0.0,0.0,7.0,LOW,0.4757233009977858,MODERATE
2024-09-12,KCG,12785,17024,0.0,0.0,13.0,LOW,0.47618984268760034,MODERATE
2024-09-27,GKP,5283,12166,13.0,0.0,22.0,MODERATE,0.48871949593879416,MODERATE
2024-09-08,MKP,19046,9064,0.0,96.0,8.0,LOW,0.5304547771181684,ELEVATED
2024-09-22,SUR,16331,22731,48.0,6.0,8.0,HIGH,0.5063923207240459,ELEVATED
2024-09-05,ST,12972,19259,0.0,69.0,27.0,LOW,0.506860147309481,ELEVATED
2024-09-23,MB,15903,5283,12.0,384.0,7.0,MODERATE,0.5460788933379728,ELEVATED
2024-09-06,BZU,12511,12160,142.0,0.0,2.0,SEVERE,0.4715928485779786,MODERATE
2024-09-28,JAJ,13332,12303,0.0,0.0,27.0,LOW,0.4874385455424164,MODERATE
2024-09-21,DNR,12150,12506,2.0,135.0,23.0,LOW,0.5112326962169506,ELEVATED
2024-09-27,ETW,20802,14164,3.0,31.0,10.0,LOW,0.5061647501675313,ELEVATED
2024-09-30,KJT,22105,11010,60.0,17.0,5.0,HIGH,0.5057348949348264,ELEVATED
2024-09-09,BSP,18251,12811,9.0,19.0,20.0,MODERATE,0.5047074214772931,ELEVATED
2024-09-11,NAD,19020,22942,2.0,18.0,11.0,LOW,0.5069291426331757,ELEVATED
2024-09-16,ST,12962,14707,0.0,0.0,10.0,LOW,0.47618984268760034,MODERATE
2024-09-08,RJY,18520,12841,0.0,9.0,19.0,LOW,0.5069291426331757,ELEVATED
2024-09-13,STA,9034,15647,91.0,17.0,6.0,SEVERE,0.5129351393151076,ELEVATED
2024-09-04,KSB,19217,12930,3.0,2.0,24.0,LOW,0.5053072613138749,ELEVATED
2024-09-27,VG,20907,22956,25.0,8.0,27.0,HIGH,0.5046171125021766,ELEVATED
2024-09-27,ERN,16307,16301,3.0,18.0,5.0,LOW,0.5069291426331757,ELEVATED
2024-09-23,MTC,14241,12171,0.0,30.0,20.0,LOW,0.5069291426331757,ELEVATED
2024-09-16,TPTY,7581,17480,0.0,3.0,8.0,LOW,0.510266438991151,ELEVATED
2024-09-13,SM,13170,13148,0.0,22.0,14.0,LOW,0.5069291426331757,ELEVATED
2024-09-12,BXR,12142,13239,33.0,0.0,9.0,HIGH,0.4703941918001285,MODERATE
2024-09-11,DHNE,17225,17252,0.0,0.0,6.0,LOW,0.4757233009977858,MODERATE
2024-09-17,ABR,19223,19031,9.0,9.0,25.0,MODERATE,0.5005845686784711,ELEVATED
2024-09-21,MMR,22686,11057,48.0,0.0,5.0,HIGH,0.4698015197533484,LOW
2024-09-29,KCG,12708,12861,0.0,144.0,18.0,LOW,0.5111536182700973,ELEVATED
2024-09-14,SRE,22458,14318,0.0,0.0,4.0,LOW,0.4757233009977858,MODERATE
2024-09-05,FL,19612,14322,0.0,10.0,27.0,LOW,0.506860147309481,ELEVATED
2024-09-25,RGD,3240,13233,196.0,0.0,24.0,SEVERE,0.46814772768758983,LOW
2024-09-05,SA,12671,12672,0.0,62.0,7.0,LOW,0.4887880532337571,MODERATE
2024-09-23,NKD,17659,12764,49.0,0.0,9.0,HIGH,0.47054122782399427,MODERATE
2024-09-22,GTL,11302,16584,9.0,59.0,5.0,MODERATE,0.5033421319312283,ELEVATED
2024-09-17,UMB,18237,18309,12.0,0.0,11.0,MODERATE,0.49893102003765705,MODERATE
2024-09-05,AWY,16333,16342,11.0,59.0,24.0,MODERATE,0.4975863053307732,MODERATE
2024-09-27,BKP,13236,18184,16.0,7.0,8.0,HIGH,0.5046861078258712,ELEVATED
2024-09-23,BVI,82902,22915,15.0,6.0,10.0,MODERATE,0.48019647580178715,MODERATE
2024-09-13,DMM,12769,16532,0.0,0.0,30.0,LOW,0.47535771400546917,MODERATE
2024-09-27,BRC,12218,14702,78.0,4.0,9.0,SEVERE,0.4731638410764319,MODERATE
2024-09-02,RJP,12797,22159,0.0,0.0,30.0,LOW,0.47535771400546917,MODERATE
2024-09-11,DEC,12915,14088,16.0,0.0,11.0,HIGH,0.4703941918001285,MODERATE
2024-09-08,SBC,12786,17325,6.0,8.0,2.0,MODERATE,0.5626214715507754,HIGH
2024-09-18,HTE,13351,15027,21.0,0.0,4.0,HIGH,0.46992765011031395,LOW
2024-09-15,KLBG,11013,16352,7.0,8.0,18.0,MODERATE,0.49979535588206225,MODERATE
2024-09-15,BE,20506,12204,30.0,69.0,25.0,HIGH,0.5113218569483736,ELEVATED
2024-09-30,LKR,18184,22348,31.0,0.0,11.0,HIGH,0.4703941918001285,MODERATE
2024-09-16,JSME,28182,13122,41.0,10.0,16.0,HIGH,0.4744446053731575,MODERATE
2024-09-12,NDLS,20407,11078,0.0,16.0,21.0,LOW,0.565393103082824,HIGH
2024-09-28,BMKI,12557,13022,25.0,132.0,16.0,HIGH,0.5089105834627928,ELEVATED
2024-09-14,BDL,15484,19046,64.0,157.0,11.0,SEVERE,0.5159861529185978,ELEVATED
2024-09-12,CVP,12693,20635,20.0,0.0,4.0,HIGH,0.46435108705293326,LOW
2024-09-01,CD,11401,20806,52.0,0.0,10.0,HIGH,0.47054122782399427,MODERATE
2024-09-23,KPD,12696,6047,3.0,0.0,27.0,LOW,0.47535771400546917,MODERATE
2024-09-08,STA,19046,15018,0.0,179.0,14.0,LOW,0.5111536182700973,ELEVATED
2024-09-29,PER,12640,13352,14.0,28.0,24.0,MODERATE,0.4692059390627594,LOW
2024-09-01,RTM,12910,12951,0.0,6.0,16.0,LOW,0.5075865684223952,ELEVATED
2024-09-11,BPL,19324,12648,0.0,2.0,1.0,LOW,0.5237244412620583,ELEVATED
2024-09-06,NGP,20912,12723,0.0,15.0,15.0,LOW,0.5258962744823615,ELEVATED
2024-09-21,KOO,18184,13228,62.0,20.0,10.0,SEVERE,0.5125364590142861,ELEVATED
2024-09-05,ETW,22307,12505,67.0,68.0,11.0,SEVERE,0.5138610446596714,ELEVATED
2024-09-15,AKP,12783,18046,3.0,0.0,12.0,LOW,0.47618984268760034,MODERATE
2024-09-05,ET,11060,12628,318.0,0.0,22.0,SEVERE,0.4661483501470444,LOW
2024-09-22,PRYJ,12817,5219,0.0,445.0,10.0,LOW,0.5123207592306438,ELEVATED
2024-09-06,CNB,19314,13483,0.0,179.0,9.0,LOW,0.5195599976801699,ELEVATED
2024-09-03,MLMR,22662,12694,2.0,4.0,30.0,LOW,0.5075175730987005,ELEVATED
2024-09-20,GWD,12769,12798,145.0,28.0,18.0,SEVERE,0.5153139756489112,ELEVATED
2024-09-29,MTY,12406,12913,7.0,0.0,3.0,MODERATE,0.47409634446867593,MODERATE
2024-09-11,DDU,19314,13239,3.0,0.0,27.0,LOW,0.48184167017379753,MODERATE
2024-09-28,KYJ,16341,16303,11.0,12.0,9.0,MODERATE,0.49631673703909757,MODERATE
2024-09-24,TDD,12717,17250,8.0,0.0,11.0,MODERATE,0.4748028734534198,MODERATE
2024-09-06,NZM,12137,11077,0.0,26.0,20.0,LOW,0.5711330370022291,HIGH
2024-09-07,AD,12793,12794,0.0,0.0,20.0,LOW,0.46608672916736793,LOW
2024-09-20,PPI,22145,2198,0.0,15.0,16.0,LOW,0.5069291426331757,ELEVATED
2024-09-13,KWAE,13142,5640,0.0,329.0,2.0,LOW,0.5089488382337153,ELEVATED
2024-09-25,ET,19045,15017,0.0,0.0,20.0,LOW,0.4737162997333665,MODERATE
2024-09-04,RRB,12079,6243,9.0,16.0,21.0,MODERATE,0.5035821192261577,ELEVATED
2024-09-07,LDH,12237,16032,5.0,18.0,7.0,LOW,0.5061671359132722,ELEVATED
2024-09-19,CGL,16751,12693,2.0,5.0,18.0,LOW,0.5067542470424484,ELEVATED
2024-09-22,GKP,12566,15114,8.0,0.0,8.0,MODERATE,0.47531313205509407,MODERATE
2024-09-08,BRC,19038,20909,16.0,73.0,6.0,HIGH,0.4645014245351811,LOW
2024-09-01,BPP,17643,17655,0.0,48.0,13.0,LOW,0.5069291426331757,ELEVATED
2024-09-20,RKMP,22706,12853,451.0,12.0,4.0,SEVERE,0.5145623428135395,ELEVATED
2024-09-21,KBJ,22974,18517,0.0,25.0,30.0,LOW,0.506860147309481,ELEVATED
2024-09-23,BJU,12488,15707,31.0,6.0,15.0,HIGH,0.5055349175053542,ELEVATED
2024-09-20,MRR,13153,13403,0.0,0.0,25.0,LOW,0.4755057872760171,MODERATE
2024-09-24,JUC,19416,14654,8.0,9.0,16.0,MODERATE,0.5035821192261577,ELEVATED
2024-09-13,PRYJ,11061,18101,0.0,2.0,12.0,LOW,0.509612377304942,ELEVATED
2024-09-28,DSA,4184,14521,5.0,35.0,15.0,LOW,0.5061671359132722,ELEVATED
2024-09-12,KGP,22851,22894,4.0,55.0,16.0,LOW,0.5108730884958693,ELEVATED
2024-09-15,GD,15211,12554,11.0,0.0,11.0,MODERATE,0.4743260371218067,MODERATE
2024-09-11,MMR,12741,12104,41.0,7.0,1.0,HIGH,0.505551276122492,ELEVATED
2024-09-13,PML,22676,12084,0.0,0.0,16.0,LOW,0.47618984268760034,MODERATE
2024-09-08,KUR,18045,12801,139.0,14.0,20.0,SEVERE,0.5153139756489112,ELEVATED
2024-09-03,VAPI,12996,12926,0.0,0.0,22.0,LOW,0.4277309603581303,LOW
2024-09-29,LKO,12555,12229,37.0,0.0,3.0,HIGH,0.47007468613417974,MODERATE
2024-09-05,NGP,12105,22692,11.0,0.0,20.0,MODERATE,0.4812663012584058,MODERATE
2024-09-18,MTJ,18478,12716,57.0,40.0,29.0,HIGH,0.5064156784143954,ELEVATED
2024-09-02,GKP,15009,19270,25.0,25.0,5.0,HIGH,0.512320757452107,ELEVATED
2024-09-20,DLI,19269,12311,20.0,0.0,15.0,HIGH,0.5024988499624494,ELEVATED
2024-09-13,VAPI,14708,12480,8.0,14.0,20.0,MODERATE,0.43859442951663635,LOW
2024-09-10,BRC,12962,14707,0.0,0.0,10.0,LOW,0.4483280360433741,LOW
2024-09-21,PRYJ,12307,15160,0.0,8.0,3.0,LOW,0.507384621065572,ELEVATED
2024-09-21,MURI,22805,18612,133.0,11.0,3.0,SEVERE,0.498259683298404,MODERATE
2024-09-03,NZM,12405,12475,4.0,0.0,1.0,LOW,0.5225917030896198,ELEVATED
2024-09-05,MURI,18309,2831,10.0,29.0,7.0,MODERATE,0.48238222529691865,MODERATE
2024-09-12,ST,19016,7055,0.0,4.0,21.0,LOW,0.5075865684223952,ELEVATED
2024-09-18,JL,19046,12779,125.0,47.0,27.0,SEVERE,0.5136557699569027,ELEVATED
2024-09-01,BXR,12361,12392,150.0,3.0,10.0,SEVERE,0.5152116948267143,ELEVATED
2024-09-15,BPC,3183,13114,0.0,2.0,30.0,LOW,0.5075175730987005,ELEVATED
2024-09-23,CUR,12457,14701,10.0,2.0,27.0,MODERATE,0.5041705496916826,ELEVATED
2024-09-06,BAU,11061,11071,152.0,55.0,26.0,SEVERE,0.5134271433642742,ELEVATED
2024-09-18,RE,12414,15014,0.0,0.0,23.0,LOW,0.4755057872760171,MODERATE
2024-09-24,UD,12620,16586,24.0,47.0,23.0,HIGH,0.5047651857727244,ELEVATED
2024-09-05,HPP,11107,12448,148.0,0.0,11.0,SEVERE,0.47079828335817275,MODERATE
2024-09-03,ET,20917,22188,0.0,0.0,6.0,LOW,0.47237108370381303,MODERATE
2024-09-13,JL,20905,22178,7.0,0.0,11.0,MODERATE,0.4739046078116134,MODERATE
2024-09-05,UJN,12466,19315,0.0,0.0,4.0,LOW,0.46591034874010356,LOW
2024-09-12,BPL,12156,12628,32.0,0.0,13.0,HIGH,0.48766443476635213,MODERATE
2024-09-01,KTE,22184,9064,32.0,60.0,23.0,HIGH,0.5047651857727244,ELEVATED
2024-09-23,SSPN,11014,17307,17.0,16.0,19.0,HIGH,0.5046861078258712,ELEVATED
2024-09-04,RTM,9332,22944,2.0,22.0,5.0,LOW,0.5069291426331757,ELEVATED
2024-09-29,SNP,12058,14508,24.0,0.0,23.0,HIGH,0.46971013638854525,LOW
2024-09-27,RGS,19702,12065,38.0,8.0,25.0,HIGH,0.5049122217965902,ELEVATED
2024-09-15,DRU,16206,11036,20.0,26.0,24.0,HIGH,0.5064761357108096,ELEVATED
2024-09-28,GTL,12736,16594,4.0,44.0,25.0,LOW,0.5064224495353994,ELEVATED
2024-09-29,JBP,11201,12121,129.0,0.0,2.0,SEVERE,0.4711125619415037,MODERATE
2024-09-23,SWA,15204,12532,11.0,46.0,12.0,MODERATE,0.5035821192261577,ELEVATED
2024-09-23,KOTA,19813,12917,7.0,2.0,1.0,MODERATE,0.503691440552195,ELEVATED
2024-09-22,KLBG,16613,12163,24.0,0.0,23.0,HIGH,0.4681489268343151,LOW
2024-09-28,DDU,12368,20817,56.0,4.0,8.0,HIGH,0.5174209145671116,ELEVATED
2024-09-10,CSMT,12289,17411,0.0,0.0,4.0,LOW,0.5876808197604813,HIGH
2024-09-10,SBB,14218,15013,15.0,6.0,28.0,MODERATE,0.5041705496916826,ELEVATED
2024-09-25,BXR,15668,2394,102.0,259.0,22.0,SEVERE,0.5191092325148705,ELEVATED
2024-09-20,KIUL,12335,13332,4.0,32.0,20.0,LOW,0.5085084791604909,ELEVATED
2024-09-06,KYJ,12075,16304,32.0,9.0,17.0,HIGH,0.4987880722371426,MODERATE
2024-09-29,ASN,12311,13403,0.0,0.0,7.0,LOW,0.4767569601547183,MODERATE
2024-09-14,SPJ,2569,15231,181.0,15.0,24.0,SEVERE,0.5268293145026606,ELEVATED
2024-09-20,BMB,18125,18189,32.0,75.0,10.0,HIGH,0.5046861078258712,ELEVATED
2024-09-14,KRH,19411,19611,0.0,20.0,7.0,LOW,0.5038720646373771,ELEVATED
2024-09-17,CTC,18118,18477,0.0,51.0,21.0,LOW,0.5133687306437882,ELEVATED
2024-09-10,MSH,20937,20491,8.0,43.0,3.0,MODERATE,0.49384670409914644,MODERATE
2024-09-20,NDLS,12218,12566,5.0,2.0,2.0,LOW,0.5651137579054831,HIGH
2024-09-21,BRRG,19167,19308,46.0,133.0,30.0,HIGH,0.5098903752480534,ELEVATED
2024-09-30,SGRA,19223,14887,0.0,0.0,19.0,LOW,0.47618984268760034,MODERATE
2024-09-15,KPD,18190,12685,14.0,14.0,3.0,MODERATE,0.5033421319312283,ELEVATED
2024-09-02,NK,11011,12071,0.0,22.0,4.0,LOW,0.5069291426331757,ELEVATED
2024-09-15,BJU,15232,5635,0.0,203.0,23.0,LOW,0.5112326962169506,ELEVATED
2024-09-03,FL,12413,12983,218.0,3.0,15.0,SEVERE,0.5152116948267143,ELEVATED
2024-09-11,HPU,15274,14164,34.0,2.0,14.0,HIGH,0.4954514256368595,MODERATE
2024-09-12,MMR,12105,12135,13.0,0.0,4.0,MODERATE,0.47302306246071063,MODERATE
2024-09-05,JSG,18117,12860,0.0,88.0,1.0,LOW,0.5288714277206108,ELEVATED
2024-09-12,ET,12807,22967,29.0,7.0,18.0,HIGH,0.5154583220732373,ELEVATED
2024-09-15,JL,22178,12140,11.0,7.0,9.0,MODERATE,0.5026838535843513,ELEVATED
2024-09-22,PKR,13434,13054,0.0,0.0,26.0,LOW,0.4755057872760171,MODERATE
2024-09-11,ALJN,14218,12428,24.0,28.0,14.0,HIGH,0.5042388125071087,ELEVATED
2024-09-28,MAS,16021,22651,0.0,0.0,24.0,LOW,0.54609020051027,ELEVATED
2024-09-05,MRK,18048,17212,173.0,49.0,14.0,SEVERE,0.5152116948267143,ELEVATED
2024-09-08,KY,22191,12159,6.0,0.0,6.0,MODERATE,0.47409634446867593,MODERATE
2024-09-26,JP,19736,19031,0.0,7.0,12.0,LOW,0.5069291426331757,ELEVATED
2024-09-24,KMT,12788,12621,116.0,0.0,24.0,SEVERE,0.46814772768758983,LOW
2024-09-17,DO,9523,19612,8.0,9.0,9.0,MODERATE,0.5023759510412665,ELEVATED
2024-09-28,LPI,12794,7446,13.0,5.0,23.0,MODERATE,0.5043186229622304,ELEVATED
2024-09-09,FA,22451,12916,32.0,0.0,3.0,HIGH,0.4638073088830677,LOW
2024-09-21,JTJ,12698,22697,0.0,0.0,29.0,LOW,0.47066113237533624,MODERATE
2024-09-29,DD,22160,22731,37.0,2.0,3.0,HIGH,0.5054905696389566,ELEVATED
2024-09-09,CSMT,17617,22105,0.0,2.0,11.0,LOW,0.6016754874133374,CRITICAL
2024-09-09,MFP,12538,14006,0.0,0.0,10.0,LOW,0.4758323380963943,MODERATE
2024-09-24,FA,9523,12915,0.0,0.0,22.0,LOW,0.4632851831817793,LOW
2024-09-06,BBK,14236,19038,45.0,62.0,7.0,HIGH,0.504833143849737,ELEVATED
2024-09-30,ET,12167,12141,0.0,0.0,15.0,LOW,0.47357442466724375,MODERATE
2024-09-15,TNA,11062,22537,0.0,25.0,7.0,LOW,0.5089669955166349,ELEVATED
2024-09-10,MS,12661,12615,5.0,194.0,9.0,LOW,0.5158714277710623,ELEVATED
2024-09-17,ST,12931,22474,3.0,3.0,12.0,LOW,0.5075865684223952,ELEVATED
2024-09-07,MKU,11026,1212,0.0,0.0,2.0,LOW,0.46086964557713544,LOW
2024-09-25,ARA,13288,20801,0.0,41.0,22.0,LOW,0.5078277279821228,ELEVATED
2024-09-23,GKP,2569,12557,230.0,0.0,21.0,SEVERE,0.47966902197960964,MODERATE
2024-09-29,MAO,16345,17310,45.0,11.0,24.0,HIGH,0.55918414291394,HIGH
2024-09-28,BHS,14116,12186,41.0,0.0,28.0,HIGH,0.4669709182389042,LOW
2024-09-03,BMB,18451,18006,55.0,47.0,25.0,HIGH,0.5058139728816797,ELEVATED
2024-09-07,PCOI,13201,19483,6.0,11.0,8.0,MODERATE,0.5035821192261577,ELEVATED
2024-09-18,GCT,15231,12670,327.0,3.0,21.0,SEVERE,0.5150512074182038,ELEVATED
2024-09-30,ROK,4489,14732,32.0,2.0,6.0,HIGH,0.5053435336150908,ELEVATED
2024-09-20,NDLS,14315,19565,6.0,5.0,4.0,MODERATE,0.5539362133244873,HIGH
2024-09-13,MOTC,14887,14230,37.0,346.0,30.0,HIGH,0.508988624162964,ELEVATED
2024-09-24,VAPI,14807,22955,15.0,9.0,10.0,MODERATE,0.46714500586617563,LOW
2024-09-26,RU,8540,12163,56.0,0.0,27.0,HIGH,0.4697090991418631,LOW
2024-09-01,CVP,19567,16729,8.0,0.0,6.0,MODERATE,0.45983827183629067,LOW
2024-09-26,SEG,7055,12809,6.0,49.0,20.0,MODERATE,0.49893465458023095,MODERATE
2024-09-05,DHN,13351,12381,0.0,0.0,20.0,LOW,0.4804310115833917,MODERATE
2024-09-08,SWM,9621,20846,0.0,63.0,7.0,LOW,0.5058405331994843,ELEVATED
2024-09-22,VPT,16101,12633,0.0,0.0,22.0,LOW,0.44049419730654565,LOW
2024-09-19,BBS,12830,22840,80.0,0.0,10.0,SEVERE,0.47746496246724573,MODERATE
2024-09-28,JP,22995,12957,0.0,6.0,26.0,LOW,0.5076656463692485,ELEVATED
2024-09-03,VKB,7610,12793,0.0,49.0,4.0,LOW,0.5069291426331757,ELEVATED
2024-09-16,MVJ,20981,12991,2.0,3.0,18.0,LOW,0.5075865684223952,ELEVATED
2024-09-06,NU,12578,12321,16.0,22.0,11.0,HIGH,0.5046861078258712,ELEVATED
2024-09-03,VRI,12637,22658,0.0,19.0,13.0,LOW,0.4791188034321461,MODERATE
2024-09-26,DDU,12495,12394,44.0,0.0,9.0,HIGH,0.479947951511189,MODERATE
2024-09-06,DDU,13005,12311,0.0,4.0,4.0,LOW,0.5188414985520076,ELEVATED
2024-09-18,PNC,13402,3249,19.0,13.0,15.0,HIGH,0.5046861078258712,ELEVATED
2024-09-22,DURE,13005,12333,22.0,0.0,16.0,HIGH,0.4703941918001285,MODERATE
2024-09-30,EE,18464,22605,0.0,0.0,15.0,LOW,0.47618984268760034,MODERATE
2024-09-04,BPL,12648,19324,4.0,5.0,1.0,LOW,0.5223093065189804,ELEVATED
2024-09-22,BUW,15007,15274,62.0,0.0,28.0,SEVERE,0.46708923393830293,LOW
2024-09-05,GTL,6589,16352,80.0,13.0,3.0,SEVERE,0.5143168143264313,ELEVATED
2024-09-04,ARJ,11033,15103,0.0,0.0,1.0,LOW,0.4757233009977858,MODERATE
2024-09-15,CNB,12988,12555,10.0,5.0,8.0,MODERATE,0.5144445225304225,ELEVATED
2024-09-19,MEP,12416,19037,162.0,6.0,9.0,SEVERE,0.5145623428135395,ELEVATED
2024-09-30,NN,12113,12105,0.0,30.0,1.0,LOW,0.5044167272724656,ELEVATED
2024-09-05,BJU,14619,15716,31.0,50.0,4.0,HIGH,0.5073478330202855,ELEVATED
2024-09-04,RNG,13022,13009,5.0,8.0,11.0,LOW,0.5061671359132722,ELEVATED
2024-09-09,CNB,22533,22426,24.0,161.0,5.0,HIGH,0.5243158790574433,ELEVATED
2024-09-11,PNVL,22655,1185,0.0,75.0,15.0,LOW,0.5166708025895407,ELEVATED
2024-09-23,KKLR,18190,18519,0.0,30.0,6.0,LOW,0.5069291426331757,ELEVATED
2024-09-17,AK,11403,22664,6.0,0.0,19.0,MODERATE,0.4706433770055629,MODERATE
2024-09-03,VAK,16301,12075,0.0,61.0,19.0,LOW,0.5069291426331757,ELEVATED
2024-09-27,NDLS,12314,12926,3.0,16.0,3.0,LOW,0.5816056198347888,HIGH
2024-09-15,SBC,16594,16220,0.0,0.0,25.0,LOW,0.47977096425716004,MODERATE
2024-09-20,CNB,14217,12314,88.0,0.0,9.0,SEVERE,0.4715080214410145,MODERATE
2024-09-23,DLI,12414,14217,3.0,0.0,7.0,LOW,0.5152846636112538,ELEVATED
2024-09-01,RBL,4624,14207,0.0,52.0,7.0,LOW,0.5069291426331757,ELEVATED
2024-09-23,GRRU,13347,13009,0.0,36.0,25.0,LOW,0.507008220580029,ELEVATED
2024-09-27,HPU,12229,14042,0.0,13.0,19.0,LOW,0.5012007592563551,ELEVATED
2024-09-16,YPR,12592,17325,2.0,12.0,8.0,LOW,0.5069291426331757,ELEVATED
2024-09-11,RMU,13006,14241,25.0,207.0,26.0,HIGH,0.5089896614096461,ELEVATED
2024-09-10,ST,20942,12431,0.0,90.0,6.0,LOW,0.5103304541124085,ELEVATED
2024-09-13,BSB,13239,19046,5.0,62.0,12.0,LOW,0.507013424534291,ELEVATED
2024-09-18,VSKP,8521,18518,0.0,5.0,10.0,LOW,0.5075865684223952,ELEVATED
2024-09-09,PRYJ,15182,12791,68.0,0.0,12.0,SEVERE,0.47226865398942597,MODERATE
2024-09-08,RJY,17243,17219,0.0,48.0,3.0,LOW,0.5069291426331757,ELEVATED
2024-09-09,TNA,11004,12106,0.0,30.0,14.0,LOW,0.5046476453975333,ELEVATED
2024-09-04,ANND,19036,12477,16.0,8.0,20.0,HIGH,0.4865971291812169,MODERATE
